A	10129	5
A	10134	1
A	10139	1
A	10144	1
A	10148	1
A	10152	3
A	10157	5
A	10163	1
A	10167	1
A	10171	2
A	10175	2
A	10180	2
A	10186	1
A	10190	1
A	10194	4
A	10199	5
A	10204	2
A	10210	3
A	10214	5
A	10218	2
A	10223	3
A	10227	3
A	10232	5
A	10237	1
A	10243	5
A	10248	1
A	10253	1
A	10259	5
A	10265	4
A	10270	5
A	10276	5
A	10280	3
A	10284	2
A	10290	1
A	10294	5
A	10299	5
A	10304	4
A	10308	1
A	10312	5
A	10317	4
A	10321	3
A	10325	5
A	10330	3
A	10335	1
A	10339	4
A	10343	3
A	10348	2
A	10353	4
A	10358	1
A	10363	5
A	10369	4
A	10373	5
A	10379	2
A	10384	1
A	10390	2
A	10396	1
A	10402	5
A	10407	3
A	10413	4
A	10418	3
A	10423	4
A	10429	2
A	10434	5
A	10440	1
A	10446	3
A	10450	3
A	10455	4
A	10460	4
A	10465	1
A	10471	3
A	10476	5
A	10480	5
A	10486	3
A	10491	1
A	10495	4
A	10499	4
A	10503	1
A	10507	2
A	10512	3
A	10517	4
A	10522	3
A	10526	2
A	10532	5
A	10538	1
A	10544	1
A	10550	2
A	10554	1
A	10559	1
A	10564	4
A	10568	3
A	10574	5
A	10580	3
A	10586	4
A	10590	5
A	10594	2
A	10598	3
A	10602	4
A	10608	1
A	10614	2
A	10619	5
A	10625	1
A	10631	2
A	10635	1
A	10641	3
A	10647	1
A	10651	1
A	10656	4
A	10660	4
A	10665	2
A	10671	1
A	10675	1
A	10679	1
A	10685	1
A	10690	4
A	10696	2
A	10702	1
A	10707	2
A	10713	3
A	10717	4
A	10723	2
A	10729	1
A	10733	4
A	10739	2
A	10745	2
A	10751	2
A	10755	1
A	10759	5
A	10763	3
A	10768	1
A	10774	5
A	10778	1
A	10784	2
A	10790	1
A	10796	3
A	10801	1
A	10806	5
A	10810	1
A	10814	2
A	10819	4
A	10824	3
A	10830	3
A	10836	2
A	10840	2
A	10845	4
A	10851	5
A	10857	1
A	10863	1
A	10868	5
A	10873	3
A	10877	4
A	10881	1
A	10885	5
A	10890	5
A	10894	4
A	10898	2
A	10902	2
A	10907	5
A	10913	1
A	10919	4
A	10925	1
A	10931	4
A	10936	4
A	10942	5
A	10947	5
A	10953	2
A	10957	5
A	10962	3
A	10966	2
A	10972	1
A	10977	5
A	10982	1
A	10987	2
A	10991	2
A	10995	4
A	11001	2
A	11007	4
A	11012	4
A	11017	3
A	11021	3
A	11027	4
A	11033	1
A	11038	4
A	11042	1
A	11046	1
A	11052	4
A	11057	3
A	11063	5
A	11067	4
A	11072	1
A	11076	5
A	11081	2
A	11085	5
A	11090	2
A	11094	3
A	11099	4
A	11104	1
A	11110	3
A	11116	5
A	11120	2
A	11124	5
A	11130	1
A	11136	2
A	11141	5
A	11145	2
A	11149	5
A	11154	4
A	11160	2
A	11164	2
A	11168	3
A	11173	3
A	11178	5
A	11183	4
A	11187	1
A	11191	4
A	11195	4
A	11199	1
A	11205	1
A	11211	1
A	11217	4
A	11223	3
A	11227	1
A	11231	2
A	11235	3
A	11240	3
A	11245	1
A	11251	5
A	11255	5
A	11259	5
A	11263	5
A	11268	1
A	11272	1
A	11278	3
A	11284	2
A	11290	1
A	11296	4
A	11301	1
A	11306	2
A	11311	3
A	11315	2
A	11321	5
A	11326	1
A	11330	5
A	11335	3
A	11341	5
A	11345	2
A	11351	4
A	11356	5
A	11361	2
A	11366	1
A	11372	3
A	11376	2
A	11380	5
A	11384	5
A	11390	3
A	11395	2
A	11401	3
A	11406	4
A	11411	5
A	11417	5
A	11421	5
A	11426	2
A	11432	3
A	11436	3
A	11442	4
A	11447	4
A	11451	5
A	11457	1
A	11462	2
A	11468	2
A	11474	5
A	11479	5
A	11483	5
A	11489	2
A	11495	3
A	11500	2
A	11506	3
A	11510	1
A	11516	5
A	11522	4
A	11528	5
A	11532	2
A	11537	4
A	11541	4
A	11545	1
A	11551	5
A	11555	2
A	11561	4
A	11567	2
A	11573	2
A	11579	5
A	11583	3
A	11589	4
A	11595	3
A	11599	3
A	11603	4
A	11607	3
A	11612	4
A	11616	5
A	11621	3
A	11627	5
A	11631	5
A	11637	4
A	11642	2
A	11648	5
A	11653	4
A	11658	4
A	11662	4
A	11666	3
A	11671	5
A	11676	5
A	11681	2
A	11686	2
A	11692	1
A	11697	3
A	11702	2
A	11707	1
A	11712	5
A	11718	3
A	11724	4
A	11729	1
A	11734	5
A	11739	2
A	11745	4
A	11750	5
A	11755	4
A	11760	5
A	11766	3
A	11771	3
A	11775	4
A	11781	1
A	11786	3
A	11790	5
A	11796	1
A	11800	4
A	11806	5
A	11811	5
A	11816	5
A	11822	4
A	11828	3
A	11834	5
A	11840	3
A	11845	1
A	11850	5
A	11854	5
A	11858	1
A	11864	4
A	11870	2
A	11876	5
A	11881	1
A	11886	4
A	11892	1
A	11898	5
A	11904	3
A	11910	4
A	11915	1
A	11921	4
A	11927	3
A	11931	4
A	11936	5
A	11941	5
A	11946	4
A	11950	4
A	11956	4
A	11961	5
A	11966	5
A	11972	5
A	11976	4
A	11980	4
A	11985	2
A	11990	1
A	11995	2
A	11999	5
B	6	4
B	12	3
B	20	4
B	26	2
B	33	5
B	41	6
B	47	2
B	54	4
B	61	6
B	68	8
B	75	8
B	82	8
B	90	5
B	96	4
B	102	5
B	110	5
B	116	6
B	123	8
B	130	7
B	137	8
B	144	5
B	150	6
B	157	8
B	163	3
B	169	2
B	175	3
B	183	8
B	190	7
B	196	2
B	203	2
B	209	6
B	217	6
B	223	8
B	230	4
B	238	7
B	244	7
B	252	6
B	259	7
B	266	6
B	273	5
B	279	3
B	286	8
B	292	5
B	298	5
B	306	6
B	312	6
B	319	2
B	326	8
B	333	6
B	341	3
B	348	3
B	354	4
B	362	6
B	370	6
B	377	4
B	384	7
B	390	8
B	397	4
B	403	6
B	411	5
B	419	8
B	426	8
B	432	6
B	439	2
B	447	7
B	455	6
B	461	8
B	468	7
B	475	3
B	482	6
B	490	7
B	496	4
B	504	2
B	511	6
B	519	3
B	527	4
B	535	6
B	541	5
B	549	5
B	557	3
B	565	7
B	571	4
B	577	7
B	585	5
B	592	2
B	598	7
B	605	8
B	611	3
B	618	2
B	624	7
B	632	6
B	638	3
B	646	2
B	652	8
B	659	5
B	665	6
B	671	8
B	679	8
B	685	3
B	691	6
B	698	5
B	705	4
B	711	4
B	718	7
B	724	3
B	731	4
B	737	5
B	745	6
B	752	4
B	759	8
B	765	2
B	771	6
B	779	6
B	787	6
B	793	6
B	801	7
B	809	5
B	815	2
B	821	4
B	828	4
B	835	2
B	842	7
B	850	5
B	856	5
B	863	8
B	870	7
B	878	2
B	884	4
B	890	8
B	896	5
B	902	6
B	910	3
B	918	7
B	925	5
B	931	3
B	938	4
B	946	5
B	954	5
B	960	5
B	968	7
B	976	8
B	983	8
B	990	8
B	996	8
B	1002	7
B	1008	5
B	1014	4
B	1020	5
B	1026	5
B	1033	7
B	1041	5
B	1049	4
B	1057	6
B	1063	3
B	1071	7
B	1077	7
B	1084	7
B	1092	8
B	1098	7
B	1105	5
B	1113	2
B	1119	5
B	1127	5
B	1134	3
B	1142	7
B	1148	2
B	1156	7
B	1164	3
B	1171	3
B	1177	8
B	1184	5
B	1190	3
B	1198	5
B	1204	2
B	1210	8
B	1218	2
B	1226	7
B	1232	5
B	1239	4
B	1247	4
B	1255	2
B	1261	4
B	1267	5
B	1275	8
B	1282	4
B	1288	3
B	1294	2
B	1302	2
B	1309	2
B	1317	4
B	1325	4
B	1331	5
B	1338	8
B	1345	2
B	1351	6
B	1359	5
B	1366	8
B	1374	3
B	1380	8
B	1388	7
B	1394	2
B	1401	6
B	1408	6
B	1415	2
B	1422	2
B	1429	5
B	1436	5
B	1442	7
B	1449	3
B	1456	2
B	1463	7
B	1470	7
B	1477	5
B	1484	3
B	1492	2
B	1500	5
B	1506	4
B	1513	8
B	1520	6
B	1526	3
B	1532	6
B	1540	4
B	1547	8
B	1553	7
B	1559	3
B	1567	4
B	1574	5
B	1582	5
B	1588	3
B	1594	6
B	1602	4
B	1609	2
B	1615	3
B	1621	4
B	1629	5
B	1635	8
B	1643	7
B	1650	2
B	1658	8
B	1666	3
B	1674	7
B	1681	5
B	1689	3
B	1697	3
B	1703	7
B	1711	3
B	1718	3
B	1724	6
B	1730	8
B	1736	4
B	1744	4
B	1750	5
B	1758	4
B	1766	6
B	1774	6
B	1782	3
B	1789	2
B	1797	8
B	1805	2
B	1813	8
B	1820	6
B	1827	2
B	1835	7
B	1843	7
B	1850	5
B	1858	7
B	1865	7
B	1872	2
B	1878	4
B	1886	4
B	1893	2
B	1901	2
B	1909	3
B	1917	4
B	1923	8
B	1930	2
B	1937	2
B	1945	5
B	1953	3
B	1961	2
B	1968	2
B	1975	5
B	1982	5
B	1989	2
B	1996	8
B	2004	8
B	2010	7
B	2016	5
B	2022	4
B	2030	4
B	2037	5
B	2045	7
B	2052	2
B	2058	3
B	2064	6
B	2072	6
B	2079	2
B	2085	7
B	2092	4
B	2098	7
B	2104	3
B	2110	4
B	2116	2
B	2123	5
B	2130	7
B	2138	8
B	2144	6
B	2151	8
B	2159	7
B	2165	7
B	2172	5
B	2179	8
B	2187	4
B	2195	5
B	2201	6
B	2209	2
B	2217	3
B	2225	7
B	2233	2
B	2240	2
B	2247	6
B	2254	4
B	2262	7
B	2270	5
B	2277	3
B	2285	6
B	2292	8
B	2298	5
B	2304	5
B	2312	3
B	2319	2
B	2326	3
B	2332	2
B	2338	4
B	2344	5
B	2350	8
B	2357	3
B	2364	8
B	2372	3
B	2378	2
B	2386	7
B	2393	4
B	2401	4
B	2409	3
B	2415	7
B	2422	3
B	2429	2
B	2437	4
B	2445	8
B	2452	6
B	2460	7
B	2468	7
B	2476	8
B	2484	6
B	2492	3
B	2499	8
B	2505	4
B	2513	5
B	2520	2
B	2528	3
B	2536	3
B	2542	2
B	2548	6
B	2554	2
B	2562	3
B	2570	6
B	2578	7
B	2585	7
B	2591	3
B	2598	5
B	2606	5
B	2612	2
B	2618	4
B	2626	7
B	2634	6
B	2640	8
B	2646	6
B	2654	8
B	2660	6
B	2666	2
B	2672	8
B	2680	4
B	2686	7
B	2693	2
B	2700	3
B	2708	6
B	2714	8
B	2722	7
B	2730	8
B	2736	2
B	2744	3
B	2752	4
B	2758	2
B	2764	6
B	2770	6
B	2776	4
B	2784	4
B	2791	5
B	2798	8
B	2806	6
B	2814	5
B	2821	3
B	2828	5
B	2836	5
B	2843	7
B	2850	6
B	2858	4
B	2866	2
B	2872	2
B	2878	7
B	2886	5
B	2894	5
B	2900	2
B	2906	4
B	2914	5
B	2922	8
B	2929	3
B	2937	6
B	2943	3
B	2951	5
B	2958	5
B	2966	4
B	2973	5
B	2981	7
B	2987	2
B	2995	2
B	3002	8
B	3010	8
B	3016	3
B	3022	4
B	3030	5
B	3037	6
B	3044	3
B	3050	4
B	3057	7
B	3065	6
B	3073	2
B	3081	5
B	3088	4
B	3094	7
B	3101	5
B	3108	5
B	3114	6
B	3121	4
B	3128	8
B	3134	5
B	3142	6
B	3148	6
B	3155	6
B	3163	6
B	3171	7
B	3179	4
B	3185	5
B	3191	4
B	3198	2
B	3206	3
B	3213	2
B	3221	3
B	3227	5
B	3234	4
B	3242	2
B	3249	6
B	3255	6
B	3262	4
B	3268	4
B	3276	6
B	3284	6
B	3291	8
B	3297	5
B	3303	6
B	3309	6
B	3316	8
B	3322	8
B	3328	4
B	3335	3
B	3343	3
B	3349	6
B	3355	3
B	3363	5
B	3369	3
B	3375	7
B	3382	7
B	3388	2
B	3394	6
B	3400	2
B	3408	3
B	3414	4
B	3421	6
B	3429	2
B	3435	6
B	3441	6
B	3448	6
B	3456	3
B	3463	7
B	3471	2
B	3477	2
B	3484	5
B	3490	3
B	3498	7
B	3505	8
B	3512	3
B	3520	5
B	3527	2
B	3535	6
B	3541	7
B	3548	4
B	3554	7
B	3560	6
B	3566	5
B	3573	3
B	3579	8
B	3587	2
B	3593	2
B	3601	6
B	3607	3
B	3613	3
B	3621	8
B	3629	3
B	3635	3
B	3642	4
B	3648	2
B	3656	4
B	3662	6
B	3670	6
B	3677	8
B	3685	8
B	3692	5
B	3699	3
B	3707	3
B	3715	5
B	3722	2
B	3728	3
B	3735	3
B	3742	7
B	3748	7
B	3754	8
B	3760	2
B	3768	5
B	3775	8
B	3781	3
B	3788	8
B	3796	2
B	3804	4
B	3812	7
B	3819	5
B	3825	8
B	3831	4
B	3838	6
B	3845	3
B	3853	6
B	3860	3
B	3867	8
B	3875	2
B	3883	4
B	3890	7
B	3897	3
B	3903	2
B	3909	6
B	3916	7
B	3924	3
B	3931	7
B	3937	3
B	3943	5
B	3951	2
B	3958	8
B	3966	2
B	3972	4
B	3980	7
B	3988	5
B	3996	8
B	4004	2
B	4012	6
B	4020	2
B	4027	5
B	4035	5
B	4041	2
B	4049	7
B	4057	2
B	4064	4
B	4070	7
B	4077	6
B	4085	6
B	4093	3
B	4100	4
B	4108	8
B	4114	7
B	4121	2
B	4129	2
B	4135	6
B	4142	2
B	4150	7
B	4158	5
B	4165	4
B	4172	6
B	4180	7
B	4186	8
B	4193	4
B	4200	6
B	4206	4
B	4213	3
B	4219	6
B	4227	6
B	4235	7
B	4241	3
B	4247	3
B	4253	7
B	4261	7
B	4268	6
B	4276	2
B	4283	2
B	4291	6
B	4298	3
B	4304	4
B	4310	7
B	4318	6
B	4324	7
B	4332	2
B	4339	3
B	4345	3
B	4352	3
B	4358	7
B	4366	8
B	4372	4
B	4378	5
B	4385	3
B	4391	2
B	4398	8
B	4406	5
B	4413	7
B	4420	2
B	4426	2
B	4432	6
B	4440	3
B	4446	8
B	4453	6
B	4461	8
B	4467	8
B	4474	3
B	4480	7
B	4486	3
B	4494	2
B	4500	3
B	4507	4
B	4515	8
B	4521	7
B	4527	8
B	4535	5
B	4541	8
B	4547	8
B	4554	8
B	4561	2
B	4568	4
B	4574	4
B	4580	3
B	4586	5
B	4594	5
B	4600	7
B	4608	2
B	4616	8
B	4623	8
B	4631	8
B	4638	6
B	4644	8
B	4650	3
B	4656	3
B	4664	4
B	4672	2
B	4679	2
B	4685	2
B	4692	6
B	4699	2
B	4706	4
B	4712	6
B	4720	7
B	4727	5
B	4735	4
B	4743	5
B	4751	6
B	4759	3
B	4765	6
B	4772	7
B	4778	3
B	4786	4
B	4792	3
B	4800	6
B	4806	5
B	4814	5
B	4820	8
B	4827	3
B	4835	2
B	4841	4
B	4848	8
B	4854	7
B	4861	4
B	4868	5
B	4875	8
B	4881	8
B	4888	5
B	4894	5
B	4902	4
B	4909	3
B	4917	3
B	4925	5
B	4931	6
B	4937	5
B	4943	8
B	4951	3
B	4958	4
B	4964	2
B	4971	6
B	4979	7
B	4987	5
B	4993	4
B	5001	3
B	5009	7
B	5015	2
B	5022	5
B	5030	3
B	5036	6
B	5044	3
B	5050	6
B	5057	7
B	5064	4
B	5071	7
B	5077	7
B	5083	2
B	5091	3
B	5099	2
B	5105	4
B	5113	8
B	5119	5
B	5126	4
B	5132	5
B	5139	3
B	5145	3
B	5153	8
B	5159	7
B	5167	5
B	5175	6
B	5183	5
B	5190	4
B	5198	8
B	5205	6
B	5211	5
B	5218	8
B	5226	3
B	5233	8
B	5241	4
B	5247	3
B	5255	6
B	5263	5
B	5270	7
B	5276	7
B	5283	8
B	5289	5
B	5296	2
B	5303	6
B	5310	7
B	5316	5
B	5322	2
B	5330	3
B	5338	3
B	5345	7
B	5352	6
B	5360	5
B	5366	6
B	5372	2
B	5378	6
B	5385	8
B	5393	4
B	5400	8
B	5408	7
B	5414	5
B	5421	8
B	5429	6
B	5436	4
B	5442	3
B	5450	8
B	5456	8
B	5464	2
B	5472	4
B	5478	2
B	5486	3
B	5493	2
B	5501	4
B	5509	6
B	5515	3
B	5521	4
B	5528	7
B	5534	7
B	5540	5
B	5548	7
B	5555	4
B	5563	2
B	5571	4
B	5578	6
B	5584	2
B	5590	7
B	5598	4
B	5605	5
B	5613	4
B	5619	8
B	5627	3
B	5633	4
B	5640	3
B	5646	5
B	5652	3
B	5659	7
B	5667	5
B	5675	2
B	5682	4
B	5689	7
B	5695	5
B	5701	8
B	5709	2
B	5716	3
B	5724	7
B	5730	7
B	5736	7
B	5744	8
B	5750	4
B	5756	6
B	5763	4
B	5770	4
B	5776	3
B	5782	7
B	5788	5
B	5794	3
B	5801	8
B	5807	3
B	5815	2
B	5823	3
B	5829	5
B	5836	2
B	5842	7
B	5848	6
B	5856	5
B	5862	7
B	5868	5
B	5876	5
B	5882	6
B	5888	6
B	5896	8
B	5904	8
B	5910	3
B	5916	6
B	5922	5
B	5929	8
B	5937	2
B	5944	4
B	5952	5
B	5958	2
B	5964	6
B	5971	5
B	5978	6
B	5986	6
B	5994	7
B	6002	2
B	6008	8
B	6015	7
B	6022	8
B	6028	7
B	6034	4
B	6040	4
B	6047	3
B	6053	3
B	6060	5
B	6066	8
B	6074	4
B	6081	7
B	6088	8
B	6096	5
B	6104	4
B	6110	4
B	6117	5
B	6124	7
B	6131	2
B	6137	5
B	6143	8
B	6150	5
B	6158	3
B	6166	4
B	6173	3
B	6181	7
B	6188	4
B	6194	5
B	6201	6
B	6208	8
B	6215	6
B	6223	4
B	6229	6
B	6237	3
B	6245	7
B	6253	4
B	6261	2
B	6268	5
B	6275	5
B	6283	3
B	6289	7
B	6295	8
B	6302	4
B	6310	8
B	6317	3
B	6323	3
B	6329	8
B	6336	7
B	6343	7
B	6349	5
B	6355	6
B	6361	8
B	6367	4
B	6373	5
B	6380	4
B	6388	5
B	6396	6
B	6403	8
B	6411	3
B	6418	6
B	6426	4
B	6433	8
B	6440	6
B	6448	3
B	6454	8
B	6461	5
B	6467	6
B	6473	7
B	6480	6
B	6486	6
B	6493	3
B	6499	8
B	6506	4
B	6512	5
B	6520	7
B	6527	5
B	6533	8
B	6540	7
B	6547	4
B	6554	2
B	6561	5
B	6569	5
B	6575	3
B	6581	4
B	6587	6
B	6595	8
B	6602	6
B	6609	7
B	6615	6
B	6622	5
B	6628	2
B	6636	6
B	6642	3
B	6649	2
B	6656	4
B	6664	3
B	6671	5
B	6677	8
B	6683	6
B	6689	5
B	6696	7
B	6702	2
B	6708	2
B	6716	7
B	6724	8
B	6732	3
B	6738	5
B	6746	4
B	6754	2
B	6760	7
B	6766	3
B	6772	8
B	6778	5
B	6785	3
B	6791	6
B	6799	8
B	6806	4
B	6813	5
B	6821	3
B	6827	4
B	6834	5
B	6842	5
B	6848	4
B	6855	7
B	6861	6
B	6867	8
B	6874	6
B	6882	3
B	6888	6
B	6896	5
B	6902	4
B	6910	5
B	6916	7
B	6922	7
B	6929	2
B	6936	7
B	6942	2
B	6949	8
B	6957	4
B	6965	5
B	6972	3
B	6978	2
B	6984	2
B	6990	2
B	6996	4
B	7004	2
B	7011	3
B	7017	4
B	7024	4
B	7030	5
B	7037	8
B	7045	8
B	7052	5
B	7060	7
B	7068	7
B	7074	7
B	7082	4
B	7088	7
B	7096	2
B	7103	4
B	7110	2
B	7117	3
B	7123	7
B	7130	6
B	7138	6
B	7145	8
B	7151	2
B	7158	8
B	7164	4
B	7171	4
B	7178	3
B	7184	5
B	7191	8
B	7199	4
B	7206	4
B	7213	4
B	7221	2
B	7229	2
B	7236	6
B	7244	6
B	7252	8
B	7259	4
B	7267	3
B	7273	4
B	7280	2
B	7287	5
B	7293	8
B	7301	2
B	7307	5
B	7315	6
B	7321	6
B	7327	4
B	7333	2
B	7339	6
B	7346	3
B	7353	6
B	7361	6
B	7368	6
B	7374	8
B	7381	6
B	7389	5
B	7397	2
B	7405	2
B	7411	7
B	7419	8
B	7427	5
B	7434	5
B	7442	5
B	7450	3
B	7458	8
B	7466	4
B	7473	5
B	7480	3
B	7487	5
B	7495	2
B	7503	8
B	7510	6
B	7517	4
B	7523	6
B	7530	2
B	7536	8
B	7543	5
B	7551	6
B	7559	7
B	7567	4
B	7575	2
B	7583	5
B	7590	2
B	7598	4
B	7605	3
B	7611	3
B	7618	3
B	7626	2
B	7634	8
B	7642	7
B	7648	6
B	7655	2
B	7662	3
B	7670	2
B	7677	5
B	7683	8
B	7689	6
B	7697	2
B	7704	8
B	7712	6
B	7720	3
B	7727	5
B	7734	2
B	7741	5
B	7749	6
B	7756	6
B	7764	4
B	7772	5
B	7778	4
B	7785	5
B	7791	3
B	7798	3
B	7804	3
B	7810	2
B	7816	5
B	7824	5
B	7832	6
B	7840	4
B	7847	4
B	7853	8
B	7859	5
B	7865	4
B	7873	4
B	7880	8
B	7886	3
B	7893	4
B	7901	2
B	7909	4
B	7917	8
B	7923	2
B	7931	6
B	7938	5
B	7944	2
B	7951	6
B	7959	3
B	7966	3
B	7973	8
B	7979	4
B	7987	4
B	7995	3
B	8003	4
B	8010	2
B	8018	2
B	8026	5
B	8033	7
B	8040	8
B	8046	5
B	8054	5
B	8061	3
B	8068	6
B	8076	8
B	8082	2
B	8090	5
B	8098	5
B	8105	8
B	8111	4
B	8119	3
B	8127	3
B	8135	8
B	8142	7
B	8150	6
B	8158	3
B	8165	6
B	8172	2
B	8178	5
B	8186	6
B	8194	8
B	8200	8
B	8206	5
B	8212	5
B	8220	5
B	8228	3
B	8236	3
B	8244	7
B	8251	3
B	8257	5
B	8263	2
B	8270	8
B	8277	7
B	8284	2
B	8290	8
B	8298	3
B	8305	4
B	8311	3
B	8318	7
B	8325	5
B	8333	2
B	8340	6
B	8346	5
B	8353	7
B	8360	3
B	8366	6
B	8373	5
B	8381	6
B	8389	7
B	8396	7
B	8402	6
B	8410	6
B	8417	5
B	8423	3
B	8431	3
B	8437	8
B	8443	5
B	8450	2
B	8457	5
B	8465	8
B	8473	8
B	8481	6
B	8487	2
B	8494	5
B	8500	2
B	8508	6
B	8514	2
B	8520	6
B	8528	4
B	8535	7
B	8541	3
B	8548	8
B	8555	7
B	8561	2
B	8567	8
B	8575	6
B	8582	2
B	8589	7
B	8595	7
B	8602	3
B	8610	2
B	8618	8
B	8624	2
B	8631	6
B	8638	4
B	8645	4
B	8653	2
B	8659	2
B	8667	7
B	8675	2
B	8681	6
B	8687	7
B	8693	7
B	8701	5
B	8709	2
B	8715	8
B	8722	7
B	8730	7
B	8737	7
B	8744	2
B	8752	2
B	8758	5
B	8766	8
B	8772	7
B	8779	2
B	8785	8
B	8793	3
B	8801	3
B	8809	2
B	8816	8
B	8822	6
B	8829	4
B	8835	2
B	8842	7
B	8849	2
B	8857	8
B	8865	8
B	8871	7
B	8879	8
B	8886	7
B	8894	6
B	8900	8
B	8907	2
B	8913	4
B	8921	4
B	8929	7
B	8936	8
B	8944	6
B	8951	5
B	8957	3
B	8964	3
B	8971	4
B	8977	5
B	8985	2
B	8992	4
B	8999	2
B	9007	5
B	9014	2
B	9021	6
B	9029	3
B	9037	5
B	9043	2
B	9049	6
B	9056	7
B	9062	7
B	9070	6
B	9076	4
B	9083	4
B	9091	8
B	9098	8
B	9105	7
B	9112	5
B	9120	7
B	9128	7
B	9136	5
B	9144	8
B	9151	5
B	9159	6
B	9166	7
B	9173	7
B	9181	8
B	9187	3
B	9195	3
B	9202	4
B	9210	8
B	9216	8
B	9222	6
B	9229	7
B	9236	3
B	9243	3
B	9251	2
B	9257	7
B	9263	5
B	9271	6
B	9277	3
B	9284	6
B	9292	3
B	9298	2
B	9304	8
B	9310	3
B	9317	3
B	9323	2
B	9329	5
B	9336	3
B	9343	7
B	9349	5
B	9355	4
B	9361	7
B	9367	3
B	9374	8
B	9382	8
B	9389	6
B	9395	8
B	9402	8
B	9410	4
B	9418	5
B	9424	5
B	9430	2
B	9436	7
B	9444	5
B	9452	4
B	9459	7
B	9465	3
B	9473	6
B	9480	5
B	9488	7
B	9495	2
B	9501	8
B	9508	2
B	9514	8
B	9522	4
B	9530	5
B	9538	7
B	9544	5
B	9552	5
B	9558	4
B	9564	6
B	9571	8
B	9577	3
B	9584	4
B	9591	5
B	9597	8
B	9603	3
B	9609	5
B	9616	6
B	9623	4
B	9629	5
B	9636	4
B	9644	4
B	9652	7
B	9658	3
B	9664	5
B	9670	4
B	9678	7
B	9686	8
B	9692	3
B	9698	6
B	9706	7
B	9713	4
B	9719	7
B	9726	3
B	9733	8
B	9741	2
B	9748	5
B	9756	6
B	9762	2
B	9769	2
B	9775	6
B	9783	6
B	9791	2
B	9798	5
B	9804	4
B	9812	6
B	9818	4
B	9826	5
B	9834	8
B	9842	2
B	9849	4
B	9855	3
B	9861	2
B	9869	7
B	9875	6
B	9881	2
B	9889	5
B	9895	4
B	9901	7
B	9909	8
B	9916	7
B	9923	5
B	9930	8
B	9938	8
B	9944	3
B	9952	6
B	9960	4
B	9968	6
B	9975	8
B	9981	6
B	9989	5
B	9996	7
B	10004	6
B	10012	5
B	10018	8
B	10025	8
B	10033	5
B	10039	5
B	10045	4
B	10051	6
B	10057	6
B	10065	7
B	10071	3
B	10077	2
B	10083	2
B	10090	7
B	10097	6
B	10105	6
B	10111	5
B	10119	6
B	10125	6
B	10131	3
B	10139	2
B	10147	2
B	10155	5
B	10161	4
B	10167	2
B	10174	2
B	10181	4
B	10188	2
B	10196	4
B	10203	8
B	10209	7
B	10216	3
B	10222	4
B	10229	3
B	10236	4
B	10242	8
B	10248	2
B	10255	3
B	10261	8
B	10269	7
B	10275	5
B	10283	3
B	10290	8
B	10297	6
B	10304	8
B	10311	7
B	10319	3
B	10326	2
B	10334	3
B	10342	3
B	10350	7
B	10357	3
B	10363	6
B	10371	2
B	10379	5
B	10387	6
B	10393	6
B	10399	5
B	10405	4
B	10411	8
B	10417	5
B	10424	8
B	10430	8
B	10438	5
B	10445	2
B	10452	7
B	10458	5
B	10466	8
B	10473	6
B	10481	7
B	10489	2
B	10497	8
B	10503	6
B	10509	2
B	10516	7
B	10524	8
B	10530	5
B	10536	7
B	10542	8
B	10550	7
B	10557	7
B	10565	8
B	10572	2
B	10580	8
B	10588	5
B	10596	4
B	10602	6
B	10610	5
B	10618	8
B	10626	6
B	10632	6
B	10638	7
B	10646	7
B	10652	2
B	10660	4
B	10666	4
B	10672	6
B	10679	5
B	10685	2
B	10691	5
B	10698	3
B	10704	5
B	10711	8
B	10718	4
B	10726	2
B	10734	3
B	10741	5
B	10748	2
B	10754	6
B	10762	2
B	10769	6
B	10775	5
B	10782	3
B	10790	3
B	10798	3
B	10805	2
B	10812	7
B	10818	6
B	10826	6
B	10833	8
B	10839	6
B	10846	6
B	10853	5
B	10859	8
B	10865	2
B	10873	2
B	10880	6
B	10886	2
B	10892	7
B	10899	2
B	10906	4
B	10912	5
B	10920	4
B	10927	2
B	10934	4
B	10942	6
B	10949	4
B	10956	6
B	10963	4
B	10969	3
B	10975	4
B	10982	7
B	10988	6
B	10996	8
B	11002	3
B	11008	8
B	11015	8
B	11023	5
B	11030	4
B	11038	7
B	11045	4
B	11052	7
B	11058	4
B	11066	2
B	11072	4
B	11080	6
B	11087	5
B	11093	2
B	11100	2
B	11106	5
B	11114	8
B	11121	5
B	11127	7
B	11135	6
B	11141	7
B	11148	8
B	11155	3
B	11161	7
B	11168	7
B	11174	6
B	11181	5
B	11188	6
B	11195	3
B	11203	2
B	11211	8
B	11217	8
B	11225	6
B	11231	2
B	11237	6
B	11245	7
B	11253	3
B	11259	5
B	11267	6
B	11274	6
B	11280	8
B	11286	2
B	11292	5
B	11300	4
B	11308	3
B	11314	5
B	11320	7
B	11326	6
B	11333	8
B	11341	7
B	11348	7
B	11354	4
B	11362	5
B	11370	5
B	11377	8
B	11385	7
B	11392	5
B	11399	5
B	11405	7
B	11412	2
B	11418	4
B	11426	2
B	11433	8
B	11439	2
B	11447	7
B	11453	8
B	11459	4
B	11465	8
B	11473	4
B	11480	8
B	11486	8
B	11494	6
B	11500	3
B	11506	3
B	11512	4
B	11520	6
